seed,episode,decision_step,source,target,C_ij,gate_value,communicated,queue_src,wait_src,demand_src,corridor_queue,queue_tgt,wait_tgt
1006,6,23,C,A,0.5187221292663499,0.7387131452560425,1,4,13.0,26,0,6,18.0
1006,6,23,B,D,0.5359951495714662,0.760184109210968,1,8,43.0,29,2,9,43.0
1006,6,23,D,B,0.5334696483626931,0.7593029141426086,1,9,43.0,21,4,8,43.0
1006,6,23,C,D,0.5317224084692589,0.7496885061264038,1,4,13.0,26,2,9,43.0
1006,6,23,D,C,0.5395783059020568,0.7497313618659973,1,9,43.0,21,2,4,13.0
1006,6,24,A,B,0.5818428418202776,0.7381020188331604,1,6,14.0,26,2,6,21.0
1006,6,24,B,A,0.5685014468140158,0.7281026244163513,1,6,21.0,28,3,6,14.0
1006,6,24,A,C,0.6129672307869662,0.7269471883773804,1,6,14.0,26,0,4,10.0
1006,6,24,C,A,0.5296616543276671,0.7221091985702515,1,4,10.0,27,0,6,14.0
1006,6,24,B,D,0.601025465625605,0.7331241965293884,1,6,21.0,28,0,1,1.0
1006,6,24,D,B,0.5509696274002205,0.7327731251716614,1,1,1.0,21,3,6,21.0
1006,6,24,C,D,0.6004730959784301,0.7269280552864075,1,4,10.0,27,1,1,1.0
1006,6,24,D,C,0.6302961720767606,0.7216333150863647,1,1,1.0,21,3,4,10.0
1006,6,25,A,B,0.578670725705592,0.7288087010383606,1,7,25.0,26,2,10,37.0
1006,6,25,B,A,0.6703321203488689,0.7441310286521912,1,10,37.0,33,5,7,25.0
1006,6,25,A,C,0.6214124599278681,0.7295106053352356,1,7,25.0,26,1,9,45.0
1006,6,25,C,A,0.5665058079466844,0.7431711554527283,1,9,45.0,29,0,7,25.0
1006,6,25,B,D,0.629618899172014,0.7290017604827881,1,10,37.0,33,1,3,13.0
1006,6,25,D,B,0.5908776656464962,0.722253143787384,1,3,13.0,27,2,10,37.0
1006,6,25,C,D,0.6540966726130308,0.7289493680000305,1,9,45.0,29,2,3,13.0
1006,6,25,D,C,0.678868619864575,0.7245034575462341,1,3,13.0,27,7,9,45.0
1006,6,26,A,B,0.5768169272826156,0.7497946619987488,1,5,17.0,27,0,2,9.0
1006,6,26,B,A,0.6295900035566462,0.7677206993103027,1,2,9.0,30,4,5,17.0
1006,6,26,A,C,0.619332864536615,0.7284373044967651,1,5,17.0,27,2,4,14.0
1006,6,26,C,A,0.5438261632168199,0.7613807916641235,1,4,14.0,32,0,5,17.0
1006,6,26,B,D,0.649492011008717,0.7629209756851196,1,2,9.0,30,1,2,6.0
1006,6,26,D,B,0.5789042838673418,0.7635356187820435,1,2,6.0,25,1,2,9.0
1006,6,26,C,D,0.6861268860034668,0.7563329339027405,1,4,14.0,32,0,2,6.0
1006,6,26,D,C,0.6241156233590393,0.7429159283638,1,2,6.0,25,1,4,14.0
1006,6,27,A,B,0.5789905330156389,0.7493529319763184,1,4,15.0,26,0,7,29.0
1006,6,27,B,A,0.6460342277379273,0.7630188465118408,1,7,29.0,32,1,4,15.0
1006,6,27,A,C,0.605388391472048,0.7277191281318665,1,4,15.0,26,3,7,28.0
1006,6,27,C,A,0.5978746740411127,0.7566642165184021,1,7,28.0,31,0,4,15.0
1006,6,27,B,D,0.5644981330727622,0.7605061531066895,1,7,29.0,32,1,4,21.0
1006,6,27,D,B,0.6482439555186605,0.7629706859588623,1,4,21.0,32,5,7,29.0
1006,6,27,C,D,0.5513916073632649,0.755275309085846,1,7,28.0,31,0,4,21.0
1006,6,27,D,C,0.6412548458674978,0.742174506187439,1,4,21.0,32,2,7,28.0
1006,6,28,A,B,0.6252664887905925,0.7202708721160889,1,5,8.0,27,1,8,32.0
1006,6,28,B,A,0.6234814244745592,0.7377511262893677,1,8,32.0,33,3,5,8.0
1006,6,28,A,C,0.6018905365746008,0.7370843887329102,1,5,8.0,27,1,3,4.0
1006,6,28,C,A,0.5381056609448132,0.7403697967529297,1,3,4.0,30,0,5,8.0
1006,6,28,B,D,0.5805999862328426,0.7372429966926575,1,8,32.0,33,0,1,1.0
1006,6,28,D,B,0.6696634199100668,0.7228899598121643,1,1,1.0,29,5,8,32.0
1006,6,28,C,D,0.619799032937643,0.7390127778053284,1,3,4.0,30,0,1,1.0
1006,6,28,D,C,0.6441642175994735,0.7375460267066956,1,1,1.0,29,2,3,4.0
1006,6,29,A,B,0.6603693614966755,0.7110341787338257,1,8,37.0,31,3,10,37.0
1006,6,29,B,A,0.679017255261579,0.7380691766738892,1,10,37.0,34,6,8,37.0
1006,6,29,A,C,0.6519043673839492,0.7373495697975159,1,8,37.0,31,2,10,38.0
1006,6,29,C,A,0.5573267591496383,0.7389460206031799,1,10,38.0,32,0,8,37.0
1006,6,29,B,D,0.6512727856281522,0.7306227087974548,1,10,37.0,34,2,5,10.0
1006,6,29,D,B,0.6563301966794505,0.718629002571106,1,5,10.0,29,1,10,37.0
1006,6,29,C,D,0.6602716844342578,0.7325716018676758,1,10,38.0,32,1,5,10.0
1006,6,29,D,C,0.6792823484138106,0.7421717643737793,1,5,10.0,29,6,10,38.0
1006,6,30,A,B,0.6457772386118148,0.7443435192108154,1,5,23.0,33,0,5,16.0
1006,6,30,B,A,0.6796673189927799,0.7529726028442383,1,5,16.0,31,5,5,23.0
1006,6,30,A,C,0.667161793328837,0.7503746747970581,1,5,23.0,33,3,6,16.0
1006,6,30,C,A,0.5632746375126817,0.7535686492919922,1,6,16.0,30,0,5,23.0
1006,6,30,B,D,0.612321681415987,0.7556115388870239,1,5,16.0,31,1,2,5.0
1006,6,30,D,B,0.6726310653872483,0.7570595741271973,1,2,5.0,28,3,5,16.0
1006,6,30,C,D,0.6147561810002584,0.7573148608207703,1,6,16.0,30,0,2,5.0
1006,6,30,D,C,0.6351291811465437,0.7596666216850281,1,2,5.0,28,2,6,16.0
1006,6,31,A,B,0.6685795371104342,0.7616218328475952,1,5,17.0,33,0,12,48.0
1006,6,31,B,A,0.6330056667133166,0.7346126437187195,1,12,48.0,30,0,5,17.0
1006,6,31,A,C,0.6132056660736864,0.7467329502105713,1,5,17.0,33,5,9,43.0
1006,6,31,C,A,0.44851119303343256,0.7448356747627258,1,9,43.0,32,1,5,17.0
1006,6,31,B,D,0.5900659076496567,0.7512766718864441,1,12,48.0,30,5,8,36.0
1006,6,31,D,B,0.7146751110076836,0.7715108394622803,1,8,36.0,30,7,12,48.0
1006,6,31,C,D,0.6567710948142866,0.7617576718330383,1,9,43.0,32,0,8,36.0
1006,6,31,D,C,0.6406370949819283,0.7566918134689331,1,8,36.0,30,0,9,43.0
1006,6,32,A,B,0.6329687348843368,0.7318177819252014,1,3,5.0,33,2,8,36.0
1006,6,32,B,A,0.6236998118360927,0.7256839871406555,1,8,36.0,27,2,3,5.0
1006,6,32,A,C,0.5853721117258839,0.7355620265007019,1,3,5.0,33,3,6,17.0
1006,6,32,C,A,0.4924132282881725,0.7373474836349487,1,6,17.0,32,0,3,5.0
1006,6,32,B,D,0.5810114327327793,0.7335236072540283,1,8,36.0,27,0,2,5.0
1006,6,32,D,B,0.6999543111567585,0.7303747534751892,1,2,5.0,30,4,8,36.0
1006,6,32,C,D,0.674180166947695,0.744398295879364,1,6,17.0,32,1,2,5.0
1006,6,32,D,C,0.6803748576198617,0.7326152920722961,1,2,5.0,30,2,6,17.0
1006,6,33,A,B,0.616197555026127,0.7346314191818237,1,9,37.0,32,2,9,37.0
1006,6,33,B,A,0.6741150489208443,0.7323094010353088,1,9,37.0,31,5,9,37.0
1006,6,33,A,C,0.6264785741091701,0.7472918033599854,1,9,37.0,32,1,9,36.0
1006,6,33,C,A,0.5236247031571801,0.7414454221725464,1,9,36.0,29,1,9,37.0
1006,6,33,B,D,0.5799671132737442,0.7237405776977539,1,9,37.0,31,0,9,38.0
1006,6,33,D,B,0.7013983106343503,0.7289161086082458,1,9,38.0,31,2,9,37.0
1006,6,33,C,D,0.6864663633321362,0.7338228821754456,1,9,36.0,29,4,9,38.0
1006,6,33,D,C,0.7044425940889814,0.7417469024658203,1,9,38.0,31,6,9,36.0
1006,6,34,A,B,0.5891089606032143,0.7582707405090332,1,7,23.0,31,0,7,18.0
1006,6,34,B,A,0.667754216001994,0.7513294816017151,1,7,18.0,32,4,7,23.0
1006,6,34,A,C,0.6099616752438582,0.7450862526893616,1,7,23.0,31,1,3,10.0
1006,6,34,C,A,0.566320623998056,0.7571002840995789,1,3,10.0,32,2,7,23.0
1006,6,34,B,D,0.604375998101802,0.7420112490653992,1,7,18.0,32,2,4,7.0
1006,6,34,D,B,0.6924266347415637,0.7614216804504395,1,4,7.0,29,3,7,18.0
1006,6,34,C,D,0.6803765122678012,0.748249351978302,1,3,10.0,32,0,4,7.0
1006,6,34,D,C,0.6506596929309062,0.7491270899772644,1,4,7.0,29,2,3,10.0
1006,6,35,A,B,0.6178011674626589,0.7632954120635986,1,8,36.0,35,0,9,44.0
1006,6,35,B,A,0.6623103515354105,0.7384821176528931,1,9,44.0,32,1,8,36.0
1006,6,35,A,C,0.5385214870219981,0.7438954710960388,1,8,36.0,35,4,6,16.0
1006,6,35,C,A,0.5854921370455772,0.7500401735305786,1,6,16.0,33,4,8,36.0
1006,6,35,B,D,0.6228715286066691,0.7397168278694153,1,9,44.0,32,3,9,44.0
1006,6,35,D,B,0.6651853702975024,0.7633105516433716,1,9,44.0,28,6,9,44.0
1006,6,35,C,D,0.6333407076100295,0.7522258162498474,1,6,16.0,33,1,9,44.0
1006,6,35,D,C,0.6435689772505456,0.7442993521690369,1,9,44.0,28,2,6,16.0
1006,6,36,A,B,0.6192159252042809,0.7424092292785645,1,5,9.0,34,1,8,27.0
1006,6,36,B,A,0.6269532956746119,0.7281718850135803,1,8,27.0,32,2,5,9.0
1006,6,36,A,C,0.47812828413916875,0.7227029204368591,1,5,9.0,34,3,4,15.0
1006,6,36,C,A,0.49214909523514805,0.7347425818443298,1,4,15.0,33,0,5,9.0
1006,6,36,B,D,0.628536230133963,0.7374269366264343,1,8,27.0,32,0,4,15.0
1006,6,36,D,B,0.6332381247749896,0.7396458387374878,1,4,15.0,27,4,8,27.0
1006,6,36,C,D,0.6193285348664255,0.7423896789550781,1,4,15.0,33,1,4,15.0
1006,6,36,D,C,0.6232960895025359,0.7181903719902039,1,4,15.0,27,1,4,15.0
1006,6,37,A,B,0.6500830683695734,0.7306910157203674,1,8,32.0,36,2,12,45.0
1006,6,37,B,A,0.621047808099223,0.7269700765609741,1,12,45.0,29,4,8,32.0
1006,6,37,A,C,0.561144997675873,0.7343948483467102,1,8,32.0,36,0,10,36.0
1006,6,37,C,A,0.5772387845269157,0.7376062273979187,1,10,36.0,35,1,8,32.0
1006,6,37,B,D,0.6063599024944493,0.7081542015075684,1,12,45.0,29,1,8,35.0
1006,6,37,D,B,0.6201017607460879,0.7251742482185364,1,8,35.0,28,3,12,45.0
1006,6,37,C,D,0.6610836386848987,0.7218324542045593,1,10,36.0,35,5,8,35.0
1006,6,37,D,C,0.6539564581827888,0.7295233607292175,1,8,35.0,28,8,10,36.0
1006,6,38,A,B,0.6744608158665168,0.7617936134338379,1,8,19.0,36,0,6,16.0
1006,6,38,B,A,0.6328720847694748,0.7470145225524902,1,6,16.0,31,4,8,19.0
1006,6,38,A,C,0.6375165809273405,0.7689088582992554,1,8,19.0,36,1,5,20.0
1006,6,38,C,A,0.5293960035976881,0.7642698287963867,1,5,20.0,33,1,8,19.0
1006,6,38,B,D,0.5967066522589407,0.7365972399711609,1,6,16.0,31,1,5,14.0
1006,6,38,D,B,0.6501727353584794,0.7521282434463501,1,5,14.0,31,4,6,16.0
1006,6,38,C,D,0.5582361128083915,0.7539318799972534,1,5,20.0,33,1,5,14.0
1006,6,38,D,C,0.6251119839929986,0.7619923949241638,1,5,14.0,31,3,5,20.0
1006,6,39,A,B,0.6459812395162394,0.7553470730781555,1,12,48.0,34,0,6,30.0
1006,6,39,B,A,0.6934392190604983,0.7254863977432251,1,6,30.0,32,3,12,48.0
1006,6,39,A,C,0.6705592683091197,0.7532899975776672,1,12,48.0,34,4,5,23.0
1006,6,39,C,A,0.5914700051964841,0.7435829043388367,1,5,23.0,28,3,12,48.0
1006,6,39,B,D,0.5853961620507653,0.736842155456543,1,6,30.0,32,2,9,42.0
1006,6,39,D,B,0.6045050239258914,0.7576989531517029,1,9,42.0,34,5,6,30.0
1006,6,39,C,D,0.5857439557505272,0.753548800945282,1,5,23.0,28,0,9,42.0
1006,6,39,D,C,0.5835803374036855,0.7574275135993958,1,9,42.0,34,0,5,23.0
1006,6,40,A,B,0.6124154409415834,0.7472172975540161,1,5,13.0,31,2,8,25.0
1006,6,40,B,A,0.68681446473349,0.7209964990615845,1,8,25.0,32,2,5,13.0
1006,6,40,A,C,0.5710478467270897,0.7330152988433838,1,5,13.0,31,3,6,18.0
1006,6,40,C,A,0.6326541071310738,0.7316709756851196,1,6,18.0,27,0,5,13.0
1006,6,40,B,D,0.6619542365277837,0.7244186997413635,1,8,25.0,32,0,8,33.0
1006,6,40,D,B,0.6400375759242011,0.7415471076965332,1,8,33.0,39,5,8,25.0
1006,6,40,C,D,0.5353483688730883,0.7325169444084167,1,6,18.0,27,4,8,33.0
1006,6,40,D,C,0.5976274879582768,0.7261256575584412,1,8,33.0,39,3,6,18.0
1006,6,41,A,B,0.6480242805748666,0.7329401969909668,1,9,29.0,34,3,8,34.0
1006,6,41,B,A,0.698561851120712,0.730431318283081,1,8,34.0,32,5,9,29.0
1006,6,41,A,C,0.6040968709777678,0.7324126362800598,1,9,29.0,34,2,11,44.0
1006,6,41,C,A,0.4550531946735742,0.7368133068084717,1,11,44.0,26,2,9,29.0
1006,6,41,B,D,0.6697293950622699,0.7360756397247314,1,8,34.0,32,0,8,39.0
1006,6,41,D,B,0.5894622757485168,0.7266805171966553,1,8,39.0,38,0,8,34.0
1006,6,41,C,D,0.5536668640876821,0.7398706078529358,1,11,44.0,26,5,8,39.0
1006,6,41,D,C,0.6836231749626174,0.7251756191253662,1,8,39.0,38,7,11,44.0
1006,6,42,A,B,0.6520289774023227,0.7529502511024475,1,10,31.0,37,0,5,20.0
1006,6,42,B,A,0.6953703059942299,0.7465862035751343,1,5,20.0,30,6,10,31.0
1006,6,42,A,C,0.6459839979911162,0.7334557175636292,1,10,31.0,37,3,5,16.0
1006,6,42,C,A,0.513765905416231,0.7468370795249939,1,5,16.0,28,2,10,31.0
1006,6,42,B,D,0.5528888918691566,0.7481116652488708,1,5,20.0,30,0,5,7.0
1006,6,42,D,B,0.647420472745041,0.7581772208213806,1,5,7.0,37,1,5,20.0
1006,6,42,C,D,0.636324326091906,0.7501710057258606,1,5,16.0,28,1,5,7.0
1006,6,42,D,C,0.6359254997417716,0.7381532192230225,1,5,7.0,37,2,5,16.0
1006,6,43,A,B,0.6643937499881223,0.7578766942024231,1,13,56.0,37,0,6,20.0
1006,6,43,B,A,0.5673727768569718,0.730579674243927,1,6,20.0,29,4,13,56.0
1006,6,43,A,C,0.7200036262839502,0.7331781387329102,1,13,56.0,37,6,7,32.0
1006,6,43,C,A,0.5806027511777266,0.7382208108901978,1,7,32.0,29,4,13,56.0
1006,6,43,B,D,0.528235155925465,0.7483214735984802,1,6,20.0,29,2,10,39.0
1006,6,43,D,B,0.6733496435871875,0.7620754241943359,1,10,39.0,37,5,6,20.0
1006,6,43,C,D,0.6296455427677154,0.7545367479324341,1,7,32.0,29,1,10,39.0
1006,6,43,D,C,0.6871049503867033,0.735867440700531,1,10,39.0,37,0,7,32.0
1006,6,44,A,B,0.6853001943757577,0.7391123175621033,1,8,28.0,40,1,7,21.0
1006,6,44,B,A,0.6685243285178784,0.7231703996658325,1,7,21.0,28,3,8,28.0
1006,6,44,A,C,0.7641957691450757,0.7201783061027527,1,8,28.0,40,4,5,26.0
1006,6,44,C,A,0.6407814755089335,0.7254081964492798,1,5,26.0,28,2,8,28.0
1006,6,44,B,D,0.6017726010785125,0.7477656602859497,1,7,21.0,28,0,10,29.0
1006,6,44,D,B,0.7088063781612985,0.7388252019882202,1,10,29.0,39,4,7,21.0
1006,6,44,C,D,0.5765848029778139,0.7480530142784119,1,5,26.0,28,4,10,29.0
1006,6,44,D,C,0.7115020799248163,0.7177307605743408,1,10,29.0,39,0,5,26.0
1006,6,45,A,B,0.6677664085987598,0.7362387776374817,1,9,36.0,37,2,8,33.0
1006,6,45,B,A,0.6924429278368017,0.7340426445007324,1,8,33.0,30,6,9,36.0
1006,6,45,A,C,0.6651180446033087,0.7326028347015381,1,9,36.0,37,0,5,22.0
1006,6,45,C,A,0.6846819375551694,0.7432289123535156,1,5,22.0,31,2,9,36.0
1006,6,45,B,D,0.6357190441765567,0.7410584092140198,1,8,33.0,30,1,10,39.0
1006,6,45,D,B,0.695174228476175,0.7331956028938293,1,10,39.0,38,2,8,33.0
1006,6,45,C,D,0.6258656301069957,0.7487286925315857,1,5,22.0,31,5,10,39.0
1006,6,45,D,C,0.7217173580290572,0.7294241786003113,1,10,39.0,38,3,5,22.0
1006,6,46,A,B,0.6356425389849998,0.7413029074668884,1,7,29.0,34,0,6,23.0
1006,6,46,B,A,0.6901100075292506,0.7376383543014526,1,6,23.0,31,5,7,29.0
1006,6,46,A,C,0.672090782004513,0.7414402961730957,1,7,29.0,34,2,3,7.0
1006,6,46,C,A,0.6688568252884352,0.7542006373405457,1,3,7.0,30,2,7,29.0
1006,6,46,B,D,0.6396290912071495,0.7447136640548706,1,6,23.0,31,1,8,15.0
1006,6,46,D,B,0.6993162987990661,0.7565039992332458,1,8,15.0,38,2,6,23.0
1006,6,46,C,D,0.6316744617906205,0.7588407397270203,1,3,7.0,30,2,8,15.0
1006,6,46,D,C,0.7095531093571488,0.7543659210205078,1,8,15.0,38,0,3,7.0
1006,6,47,A,B,0.6197534420373871,0.7549769282341003,1,13,44.0,33,0,7,30.0
1006,6,47,B,A,0.6891647706441018,0.7424740195274353,1,7,30.0,31,4,13,44.0
1006,6,47,A,C,0.6368163591517827,0.7446257472038269,1,13,44.0,33,6,8,38.0
1006,6,47,C,A,0.5358345384147144,0.7483589053153992,1,8,38.0,31,5,13,44.0
1006,6,47,B,D,0.6232576670348574,0.750791072845459,1,7,30.0,31,2,7,25.0
1006,6,47,D,B,0.7519021441514951,0.7655355334281921,1,7,25.0,39,6,7,30.0
1006,6,47,C,D,0.6288602166798791,0.7562627196311951,1,8,38.0,31,0,7,25.0
1006,6,47,D,C,0.7264104836894395,0.7529337406158447,1,7,25.0,39,0,8,38.0
1006,6,48,A,B,0.6781042939807805,0.739784836769104,1,6,18.0,36,1,7,23.0
1006,6,48,B,A,0.7092362078370793,0.7260355949401855,1,7,23.0,32,3,6,18.0
1006,6,48,A,C,0.6166667805313889,0.7284606695175171,1,6,18.0,36,2,5,19.0
1006,6,48,C,A,0.6133016046971782,0.7277175784111023,1,5,19.0,32,2,6,18.0
1006,6,48,B,D,0.5715360137674113,0.7435790300369263,1,7,23.0,32,0,5,15.0
1006,6,48,D,B,0.7171526971891664,0.7421806454658508,1,5,15.0,37,3,7,23.0
1006,6,48,C,D,0.6462608465452147,0.7450403571128845,1,5,19.0,32,1,5,15.0
1006,6,48,D,C,0.6883579964112102,0.7276226878166199,1,5,15.0,37,2,5,19.0
1006,6,49,A,B,0.6919882291850536,0.7439333200454712,1,7,37.0,37,2,9,42.0
1006,6,49,B,A,0.7140709779110737,0.730117678642273,1,9,42.0,31,5,7,37.0
1006,6,49,A,C,0.6752043027622026,0.7280381917953491,1,7,37.0,37,0,7,36.0
1006,6,49,C,A,0.6484749053926121,0.730868935585022,1,7,36.0,33,1,7,37.0
1006,6,49,B,D,0.5565764757847587,0.7485778331756592,1,9,42.0,31,0,7,30.0
1006,6,49,D,B,0.699707504138868,0.7485446333885193,1,7,30.0,37,0,9,42.0
1006,6,49,C,D,0.6551531879890415,0.7478011250495911,1,7,36.0,33,5,7,30.0
1006,6,49,D,C,0.6902843734010466,0.7316555380821228,1,7,30.0,37,3,7,36.0
1006,6,50,A,B,0.6783636385639338,0.7591461539268494,1,10,36.0,40,0,7,32.0
1006,6,50,B,A,0.6985603726024766,0.7466553449630737,1,7,32.0,32,6,10,36.0
1006,6,50,A,C,0.6844303143795412,0.7465986609458923,1,10,36.0,40,2,3,5.0
1006,6,50,C,A,0.6127086170358464,0.7526572942733765,1,3,5.0,32,2,10,36.0
1006,6,50,B,D,0.5584118650101988,0.7514784336090088,1,7,32.0,32,2,8,17.0
1006,6,50,D,B,0.6723159047389128,0.7643741965293884,1,8,17.0,36,1,7,32.0
1006,6,50,C,D,0.6446374177282479,0.7588370442390442,1,3,5.0,32,2,8,17.0
1006,6,50,D,C,0.4862656261491116,0.7511207461357117,1,8,17.0,36,0,3,5.0
1006,6,51,A,B,0.6396485702384991,0.7601694464683533,1,14,54.0,39,0,14,57.0
1006,6,51,B,A,0.6996875530260509,0.7374922633171082,1,14,57.0,32,5,14,54.0
1006,6,51,A,C,0.7261584768501795,0.7455840110778809,1,14,54.0,39,5,7,25.0
1006,6,51,C,A,0.5663655464880781,0.7504646182060242,1,7,25.0,29,4,14,54.0
1006,6,51,B,D,0.5574909727818677,0.7431436777114868,1,14,57.0,32,5,15,70.0
1006,6,51,D,B,0.7125507875291845,0.7643945813179016,1,15,70.0,40,6,14,57.0
1006,6,51,C,D,0.49441912787094466,0.7566753625869751,1,7,25.0,29,0,15,70.0
1006,6,51,D,C,0.5380063391384333,0.7505175471305847,1,15,70.0,40,2,7,25.0
1006,6,52,A,B,0.6233257192271038,0.7425933480262756,1,8,26.0,37,1,5,18.0
1006,6,52,B,A,0.6836915600801993,0.7243624329566956,1,5,18.0,31,3,8,26.0
1006,6,52,A,C,0.701984379956992,0.7285200357437134,1,8,26.0,37,4,7,17.0
1006,6,52,C,A,0.6233334590068791,0.7352100014686584,1,7,17.0,33,2,8,26.0
1006,6,52,B,D,0.5215313292108462,0.7253786325454712,1,5,18.0,31,0,8,38.0
1006,6,52,D,B,0.5764242727973006,0.74122554063797,1,8,38.0,38,1,5,18.0
1006,6,52,C,D,0.5429162395704163,0.7350690960884094,1,7,17.0,33,2,8,38.0
1006,6,52,D,C,0.523100686863966,0.7279911041259766,1,8,38.0,38,2,7,17.0
1006,6,53,A,B,0.5939381931814451,0.7347395420074463,1,9,36.0,35,1,6,23.0
1006,6,53,B,A,0.6562984384895498,0.7429391741752625,1,6,23.0,31,6,9,36.0
1006,6,53,A,C,0.6782113238663934,0.7305645942687988,1,9,36.0,35,0,6,30.0
1006,6,53,C,A,0.7030983051677859,0.746903657913208,1,6,30.0,35,2,9,36.0
1006,6,53,B,D,0.599023573084618,0.7300118207931519,1,6,23.0,31,2,11,41.0
1006,6,53,D,B,0.663844362917478,0.7346917986869812,1,11,41.0,40,0,6,23.0
1006,6,53,C,D,0.5714937161310794,0.7322789430618286,1,6,30.0,35,4,11,41.0
1006,6,53,D,C,0.5315896121511919,0.7319291830062866,1,11,41.0,40,3,6,30.0
1006,6,54,A,B,0.6282784343771384,0.7522721290588379,1,11,41.0,37,0,6,16.0
1006,6,54,B,A,0.6755188172447606,0.7558488845825195,1,6,16.0,34,6,11,41.0
1006,6,54,A,C,0.7270652761015653,0.7459993958473206,1,11,41.0,37,4,4,8.0
1006,6,54,C,A,0.6991484400152981,0.7630323171615601,1,4,8.0,34,3,11,41.0
1006,6,54,B,D,0.5926439409976084,0.7447681427001953,1,6,16.0,34,0,6,18.0
1006,6,54,D,B,0.6417338704654213,0.7589777112007141,1,6,18.0,39,2,6,16.0
1006,6,54,C,D,0.5487515159744444,0.752891480922699,1,4,8.0,34,1,6,18.0
1006,6,54,D,C,0.366793195469977,0.7538013458251953,1,6,18.0,39,0,4,8.0
1006,6,55,A,B,0.6097113955520524,0.7547154426574707,1,13,50.0,37,0,12,41.0
1006,6,55,B,A,0.6740043356481862,0.7427520155906677,1,12,41.0,38,3,13,50.0
1006,6,55,A,C,0.7626351747090865,0.7414746284484863,1,13,50.0,37,6,8,40.0
1006,6,55,C,A,0.7126703958198315,0.7587413787841797,1,8,40.0,35,4,13,50.0
1006,6,55,B,D,0.534845516895007,0.7391077280044556,1,12,41.0,38,2,10,36.0
1006,6,55,D,B,0.49542451884877836,0.7543463706970215,1,10,36.0,41,5,12,41.0
1006,6,55,C,D,0.5239811292273187,0.7567432522773743,1,8,40.0,35,0,10,36.0
1006,6,55,D,C,0.5624856769683821,0.7395565509796143,1,10,36.0,41,1,8,40.0
1006,6,56,A,B,0.6877522872328086,0.7175557613372803,1,9,34.0,34,1,4,15.0
1006,6,56,B,A,0.6140053767509475,0.7318475842475891,1,4,15.0,37,3,9,34.0
1006,6,56,A,C,0.7179815106600649,0.7201707363128662,1,9,34.0,34,3,4,14.0
1006,6,56,C,A,0.6853580054612908,0.7364299297332764,1,4,14.0,33,3,9,34.0
1006,6,56,B,D,0.5191278356160669,0.7409248948097229,1,4,15.0,37,0,11,33.0
1006,6,56,D,B,0.6120441017849201,0.7169471979141235,1,11,33.0,43,1,4,15.0
1006,6,56,C,D,0.4994016912505176,0.7445457577705383,1,4,14.0,33,2,11,33.0
1006,6,56,D,C,0.5976544118478844,0.7176962494850159,1,11,33.0,43,1,4,14.0
1006,6,57,A,B,0.6502253417994512,0.7330406904220581,1,10,51.0,38,1,9,34.0
1006,6,57,B,A,0.66757739961179,0.7374457716941833,1,9,34.0,39,7,10,51.0
1006,6,57,A,C,0.739485337575325,0.7287997603416443,1,10,51.0,38,2,7,22.0
1006,6,57,C,A,0.7043832979962044,0.7505397796630859,1,7,22.0,35,1,10,51.0
1006,6,57,B,D,0.5476236503802372,0.7242471575737,1,9,34.0,39,1,12,51.0
1006,6,57,D,B,0.5777652795123833,0.7240533828735352,1,12,51.0,41,1,9,34.0
1006,6,57,C,D,0.5614728472890013,0.7390395998954773,1,7,22.0,35,5,12,51.0
1006,6,57,D,C,0.6324119200375973,0.7210348844528198,1,12,51.0,41,1,7,22.0
1006,6,58,A,B,0.6168531959461024,0.7553849220275879,1,14,53.0,39,0,7,20.0
1006,6,58,B,A,0.7585966875788591,0.7370569109916687,1,7,20.0,43,7,14,53.0
1006,6,58,A,C,0.7565260273260275,0.7512295246124268,1,14,53.0,39,4,6,10.0
1006,6,58,C,A,0.7246061840786726,0.7552463412284851,1,6,10.0,35,4,14,53.0
1006,6,58,B,D,0.6773337559500581,0.7452555298805237,1,7,20.0,43,1,9,22.0
1006,6,58,D,B,0.6612114644870268,0.7605299949645996,1,9,22.0,41,1,7,20.0
1006,6,58,C,D,0.5760215770650674,0.7601594924926758,1,6,10.0,35,4,9,22.0
1006,6,58,D,C,0.646837995838453,0.75459223985672,1,9,22.0,41,0,6,10.0
1006,6,59,A,B,0.6177939013825671,0.7586013674736023,1,14,72.0,38,0,13,53.0
1006,6,59,B,A,0.7554252418751152,0.7232691049575806,1,13,53.0,51,4,14,72.0
1006,6,59,A,C,0.648732085523861,0.7484084367752075,1,14,72.0,38,6,9,45.0
1006,6,59,C,A,0.7412318299880374,0.7438421249389648,1,9,45.0,38,5,14,72.0
1006,6,59,B,D,0.6770390089926553,0.739223837852478,1,13,53.0,51,1,10,46.0
1006,6,59,D,B,0.6315241104292679,0.7621198892593384,1,10,46.0,41,5,13,53.0
1006,6,59,C,D,0.5960834991185653,0.7571932673454285,1,9,45.0,38,1,10,46.0
1006,6,59,D,C,0.6891117026495864,0.752495527267456,1,10,46.0,41,0,9,45.0
1006,6,60,A,B,0.5748371475064488,0.7385178208351135,1,7,31.0,40,1,11,38.0
1006,6,60,B,A,0.7382683210615103,0.7066159248352051,1,11,38.0,52,1,7,31.0
1006,6,60,A,C,0.7143661526410514,0.7354583144187927,1,7,31.0,40,5,10,36.0
1006,6,60,C,A,0.7500440115272944,0.7235220670700073,1,10,36.0,41,4,7,31.0
