seed,episode,decision_step,source,target,gate_value,communicated,communication_cost
1008,8,61,A,B,0.5782,True,0.0100
1008,8,61,B,A,0.6180,True,0.0100
1008,8,61,A,C,0.5975,True,0.0100
1008,8,61,C,A,0.6507,True,0.0100
1008,8,61,B,D,0.6019,True,0.0100
1008,8,61,D,B,0.6279,True,0.0100
1008,8,61,C,D,0.6306,True,0.0100
1008,8,61,D,C,0.6511,True,0.0100
1008,8,62,A,B,0.5693,True,0.0100
1008,8,62,B,A,0.5997,True,0.0100
1008,8,62,A,C,0.5837,True,0.0100
1008,8,62,C,A,0.6109,True,0.0100
1008,8,62,B,D,0.5866,True,0.0100
1008,8,62,D,B,0.5989,True,0.0100
1008,8,62,C,D,0.6005,True,0.0100
1008,8,62,D,C,0.6137,True,0.0100
1008,8,63,A,B,0.5871,True,0.0100
1008,8,63,B,A,0.5719,True,0.0100
1008,8,63,A,C,0.5819,True,0.0100
1008,8,63,C,A,0.5895,True,0.0100
1008,8,63,B,D,0.5816,True,0.0100
1008,8,63,D,B,0.5870,True,0.0100
1008,8,63,C,D,0.6020,True,0.0100
1008,8,63,D,C,0.5812,True,0.0100
1008,8,64,A,B,0.5966,True,0.0100
1008,8,64,B,A,0.6110,True,0.0100
1008,8,64,A,C,0.5870,True,0.0100
1008,8,64,C,A,0.6295,True,0.0100
1008,8,64,B,D,0.5884,True,0.0100
1008,8,64,D,B,0.6422,True,0.0100
1008,8,64,C,D,0.6131,True,0.0100
1008,8,64,D,C,0.6406,True,0.0100
1008,8,65,A,B,0.5812,True,0.0100
1008,8,65,B,A,0.6219,True,0.0100
1008,8,65,A,C,0.5772,True,0.0100
1008,8,65,C,A,0.6526,True,0.0100
1008,8,65,B,D,0.5984,True,0.0100
1008,8,65,D,B,0.6149,True,0.0100
1008,8,65,C,D,0.6298,True,0.0100
1008,8,65,D,C,0.6210,True,0.0100
1008,8,66,A,B,0.5967,True,0.0100
1008,8,66,B,A,0.5662,True,0.0100
1008,8,66,A,C,0.6158,True,0.0100
1008,8,66,C,A,0.5866,True,0.0100
1008,8,66,B,D,0.6023,True,0.0100
1008,8,66,D,B,0.5690,True,0.0100
1008,8,66,C,D,0.6208,True,0.0100
1008,8,66,D,C,0.5894,True,0.0100
1008,8,67,A,B,0.5932,True,0.0100
1008,8,67,B,A,0.5511,True,0.0100
1008,8,67,A,C,0.5930,True,0.0100
1008,8,67,C,A,0.5776,True,0.0100
1008,8,67,B,D,0.6021,True,0.0100
1008,8,67,D,B,0.5837,True,0.0100
1008,8,67,C,D,0.6274,True,0.0100
1008,8,67,D,C,0.5845,True,0.0100
1008,8,68,A,B,0.5837,True,0.0100
1008,8,68,B,A,0.5952,True,0.0100
1008,8,68,A,C,0.5906,True,0.0100
1008,8,68,C,A,0.6236,True,0.0100
1008,8,68,B,D,0.6221,True,0.0100
1008,8,68,D,B,0.6441,True,0.0100
1008,8,68,C,D,0.6511,True,0.0100
1008,8,68,D,C,0.6509,True,0.0100
1008,8,69,A,B,0.5817,True,0.0100
1008,8,69,B,A,0.5980,True,0.0100
1008,8,69,A,C,0.5753,True,0.0100
1008,8,69,C,A,0.6405,True,0.0100
1008,8,69,B,D,0.6011,True,0.0100
1008,8,69,D,B,0.6517,True,0.0100
1008,8,69,C,D,0.6365,True,0.0100
1008,8,69,D,C,0.6501,True,0.0100
1008,8,70,A,B,0.5584,True,0.0100
1008,8,70,B,A,0.5700,True,0.0100
1008,8,70,A,C,0.5673,True,0.0100
1008,8,70,C,A,0.5808,True,0.0100
1008,8,70,B,D,0.5846,True,0.0100
1008,8,70,D,B,0.6202,True,0.0100
1008,8,70,C,D,0.5955,True,0.0100
1008,8,70,D,C,0.6306,True,0.0100
1008,8,71,A,B,0.6048,True,0.0100
1008,8,71,B,A,0.5517,True,0.0100
1008,8,71,A,C,0.5742,True,0.0100
1008,8,71,C,A,0.5723,True,0.0100
1008,8,71,B,D,0.5779,True,0.0100
1008,8,71,D,B,0.6224,True,0.0100
1008,8,71,C,D,0.6018,True,0.0100
1008,8,71,D,C,0.5865,True,0.0100
1008,8,72,A,B,0.6430,True,0.0100
1008,8,72,B,A,0.5794,True,0.0100
1008,8,72,A,C,0.5973,True,0.0100
1008,8,72,C,A,0.6163,True,0.0100
1008,8,72,B,D,0.5916,True,0.0100
1008,8,72,D,B,0.6673,True,0.0100
1008,8,72,C,D,0.6334,True,0.0100
1008,8,72,D,C,0.6205,True,0.0100
1008,8,73,A,B,0.6083,True,0.0100
1008,8,73,B,A,0.5982,True,0.0100
1008,8,73,A,C,0.5691,True,0.0100
1008,8,73,C,A,0.6264,True,0.0100
1008,8,73,B,D,0.6041,True,0.0100
1008,8,73,D,B,0.6461,True,0.0100
1008,8,73,C,D,0.6324,True,0.0100
1008,8,73,D,C,0.6049,True,0.0100
1008,8,74,A,B,0.5830,True,0.0100
1008,8,74,B,A,0.5857,True,0.0100
1008,8,74,A,C,0.5906,True,0.0100
1008,8,74,C,A,0.5611,True,0.0100
1008,8,74,B,D,0.6103,True,0.0100
1008,8,74,D,B,0.6061,True,0.0100
1008,8,74,C,D,0.5841,True,0.0100
1008,8,74,D,C,0.6115,True,0.0100
1008,8,75,A,B,0.5918,True,0.0100
1008,8,75,B,A,0.5817,True,0.0100
1008,8,75,A,C,0.6004,True,0.0100
1008,8,75,C,A,0.5474,True,0.0100
1008,8,75,B,D,0.6186,True,0.0100
1008,8,75,D,B,0.6004,True,0.0100
1008,8,75,C,D,0.5775,True,0.0100
1008,8,75,D,C,0.6055,True,0.0100
1008,8,76,A,B,0.5962,True,0.0100
1008,8,76,B,A,0.6106,True,0.0100
1008,8,76,A,C,0.6036,True,0.0100
1008,8,76,C,A,0.5923,True,0.0100
1008,8,76,B,D,0.6294,True,0.0100
1008,8,76,D,B,0.6484,True,0.0100
1008,8,76,C,D,0.6070,True,0.0100
1008,8,76,D,C,0.6450,True,0.0100
1008,8,77,A,B,0.5769,True,0.0100
1008,8,77,B,A,0.6179,True,0.0100
1008,8,77,A,C,0.5721,True,0.0100
1008,8,77,C,A,0.6145,True,0.0100
1008,8,77,B,D,0.6115,True,0.0100
1008,8,77,D,B,0.6273,True,0.0100
1008,8,77,C,D,0.6049,True,0.0100
1008,8,77,D,C,0.6221,True,0.0100
1008,8,78,A,B,0.5653,True,0.0100
1008,8,78,B,A,0.6113,True,0.0100
1008,8,78,A,C,0.5605,True,0.0100
1008,8,78,C,A,0.5908,True,0.0100
1008,8,78,B,D,0.6181,True,0.0100
1008,8,78,D,B,0.6185,True,0.0100
1008,8,78,C,D,0.5975,True,0.0100
1008,8,78,D,C,0.6145,True,0.0100
1008,8,79,A,B,0.5685,True,0.0100
1008,8,79,B,A,0.5825,True,0.0100
1008,8,79,A,C,0.5850,True,0.0100
1008,8,79,C,A,0.5671,True,0.0100
1008,8,79,B,D,0.6027,True,0.0100
1008,8,79,D,B,0.6176,True,0.0100
1008,8,79,C,D,0.5910,True,0.0100
1008,8,79,D,C,0.6315,True,0.0100
1008,8,80,A,B,0.6066,True,0.0100
1008,8,80,B,A,0.6228,True,0.0100
1008,8,80,A,C,0.5935,True,0.0100
1008,8,80,C,A,0.6134,True,0.0100
1008,8,80,B,D,0.6288,True,0.0100
1008,8,80,D,B,0.6692,True,0.0100
1008,8,80,C,D,0.6253,True,0.0100
1008,8,80,D,C,0.6617,True,0.0100
1008,8,81,A,B,0.5874,True,0.0100
1008,8,81,B,A,0.6177,True,0.0100
1008,8,81,A,C,0.5854,True,0.0100
1008,8,81,C,A,0.6144,True,0.0100
1008,8,81,B,D,0.6196,True,0.0100
1008,8,81,D,B,0.6597,True,0.0100
1008,8,81,C,D,0.6165,True,0.0100
1008,8,81,D,C,0.6660,True,0.0100
1008,8,82,A,B,0.5634,True,0.0100
1008,8,82,B,A,0.5875,True,0.0100
1008,8,82,A,C,0.5756,True,0.0100
1008,8,82,C,A,0.5673,True,0.0100
1008,8,82,B,D,0.6183,True,0.0100
1008,8,82,D,B,0.6228,True,0.0100
1008,8,82,C,D,0.5976,True,0.0100
1008,8,82,D,C,0.6356,True,0.0100
1008,8,83,A,B,0.5809,True,0.0100
1008,8,83,B,A,0.5660,True,0.0100
1008,8,83,A,C,0.5656,True,0.0100
1008,8,83,C,A,0.5589,True,0.0100
1008,8,83,B,D,0.6074,True,0.0100
1008,8,83,D,B,0.6302,True,0.0100
1008,8,83,C,D,0.6050,True,0.0100
1008,8,83,D,C,0.6091,True,0.0100
1008,8,84,A,B,0.6003,True,0.0100
1008,8,84,B,A,0.5881,True,0.0100
1008,8,84,A,C,0.5820,True,0.0100
1008,8,84,C,A,0.5911,True,0.0100
1008,8,84,B,D,0.6013,True,0.0100
1008,8,84,D,B,0.6668,True,0.0100
1008,8,84,C,D,0.6108,True,0.0100
1008,8,84,D,C,0.6475,True,0.0100
1008,8,85,A,B,0.6014,True,0.0100
1008,8,85,B,A,0.5969,True,0.0100
1008,8,85,A,C,0.5753,True,0.0100
1008,8,85,C,A,0.5956,True,0.0100
1008,8,85,B,D,0.6115,True,0.0100
1008,8,85,D,B,0.6408,True,0.0100
1008,8,85,C,D,0.6124,True,0.0100
1008,8,85,D,C,0.6160,True,0.0100
1008,8,86,A,B,0.5790,True,0.0100
1008,8,86,B,A,0.5979,True,0.0100
1008,8,86,A,C,0.5539,True,0.0100
1008,8,86,C,A,0.5628,True,0.0100
1008,8,86,B,D,0.6168,True,0.0100
1008,8,86,D,B,0.6398,True,0.0100
1008,8,86,C,D,0.5819,True,0.0100
1008,8,86,D,C,0.6153,True,0.0100
1008,8,87,A,B,0.5956,True,0.0100
1008,8,87,B,A,0.5528,True,0.0100
1008,8,87,A,C,0.5625,True,0.0100
1008,8,87,C,A,0.5464,True,0.0100
1008,8,87,B,D,0.6013,True,0.0100
1008,8,87,D,B,0.6388,True,0.0100
1008,8,87,C,D,0.5957,True,0.0100
1008,8,87,D,C,0.5987,True,0.0100
1008,8,88,A,B,0.6192,True,0.0100
1008,8,88,B,A,0.5874,True,0.0100
1008,8,88,A,C,0.5921,True,0.0100
1008,8,88,C,A,0.5951,True,0.0100
1008,8,88,B,D,0.6058,True,0.0100
1008,8,88,D,B,0.6441,True,0.0100
1008,8,88,C,D,0.6195,True,0.0100
1008,8,88,D,C,0.6151,True,0.0100
1008,8,89,A,B,0.5979,True,0.0100
1008,8,89,B,A,0.6037,True,0.0100
1008,8,89,A,C,0.5940,True,0.0100
1008,8,89,C,A,0.6331,True,0.0100
1008,8,89,B,D,0.5949,True,0.0100
1008,8,89,D,B,0.6411,True,0.0100
1008,8,89,C,D,0.6280,True,0.0100
1008,8,89,D,C,0.6371,True,0.0100
1008,8,90,A,B,0.5918,True,0.0100
1008,8,90,B,A,0.5521,True,0.0100
1008,8,90,A,C,0.5890,True,0.0100
1008,8,90,C,A,0.5668,True,0.0100
1008,8,90,B,D,0.5914,True,0.0100
1008,8,90,D,B,0.6193,True,0.0100
1008,8,90,C,D,0.6105,True,0.0100
1008,8,90,D,C,0.6105,True,0.0100
1008,8,91,A,B,0.5666,True,0.0100
1008,8,91,B,A,0.5416,True,0.0100
1008,8,91,A,C,0.5908,True,0.0100
1008,8,91,C,A,0.5536,True,0.0100
1008,8,91,B,D,0.5974,True,0.0100
1008,8,91,D,B,0.5909,True,0.0100
1008,8,91,C,D,0.6174,True,0.0100
1008,8,91,D,C,0.6139,True,0.0100
1008,8,92,A,B,0.5807,True,0.0100
1008,8,92,B,A,0.5983,True,0.0100
1008,8,92,A,C,0.6013,True,0.0100
1008,8,92,C,A,0.6085,True,0.0100
1008,8,92,B,D,0.6378,True,0.0100
1008,8,92,D,B,0.6216,True,0.0100
1008,8,92,C,D,0.6531,True,0.0100
1008,8,92,D,C,0.6433,True,0.0100
1008,8,93,A,B,0.5716,True,0.0100
1008,8,93,B,A,0.6068,True,0.0100
1008,8,93,A,C,0.5936,True,0.0100
1008,8,93,C,A,0.6089,True,0.0100
1008,8,93,B,D,0.6419,True,0.0100
1008,8,93,D,B,0.6357,True,0.0100
1008,8,93,C,D,0.6480,True,0.0100
1008,8,93,D,C,0.6584,True,0.0100
1008,8,94,A,B,0.5960,True,0.0100
1008,8,94,B,A,0.5493,True,0.0100
1008,8,94,A,C,0.6060,True,0.0100
1008,8,94,C,A,0.5612,True,0.0100
1008,8,94,B,D,0.6310,True,0.0100
1008,8,94,D,B,0.6105,True,0.0100
1008,8,94,C,D,0.6466,True,0.0100
1008,8,94,D,C,0.6179,True,0.0100
1008,8,95,A,B,0.6011,True,0.0100
1008,8,95,B,A,0.5383,True,0.0100
1008,8,95,A,C,0.5874,True,0.0100
1008,8,95,C,A,0.5573,True,0.0100
1008,8,95,B,D,0.6059,True,0.0100
1008,8,95,D,B,0.6196,True,0.0100
1008,8,95,C,D,0.6332,True,0.0100
1008,8,95,D,C,0.6027,True,0.0100
1008,8,96,A,B,0.6137,True,0.0100
1008,8,96,B,A,0.5998,True,0.0100
1008,8,96,A,C,0.6178,True,0.0100
1008,8,96,C,A,0.6117,True,0.0100
1008,8,96,B,D,0.6405,True,0.0100
1008,8,96,D,B,0.6535,True,0.0100
1008,8,96,C,D,0.6560,True,0.0100
1008,8,96,D,C,0.6583,True,0.0100
1008,8,97,A,B,0.6100,True,0.0100
1008,8,97,B,A,0.6041,True,0.0100
1008,8,97,A,C,0.5999,True,0.0100
1008,8,97,C,A,0.6223,True,0.0100
1008,8,97,B,D,0.6192,True,0.0100
1008,8,97,D,B,0.6654,True,0.0100
1008,8,97,C,D,0.6447,True,0.0100
1008,8,97,D,C,0.6567,True,0.0100
1008,8,98,A,B,0.5870,True,0.0100
1008,8,98,B,A,0.5616,True,0.0100
1008,8,98,A,C,0.5994,True,0.0100
1008,8,98,C,A,0.5529,True,0.0100
1008,8,98,B,D,0.6329,True,0.0100
1008,8,98,D,B,0.6062,True,0.0100
1008,8,98,C,D,0.6339,True,0.0100
1008,8,98,D,C,0.6079,True,0.0100
1008,8,99,A,B,0.5705,True,0.0100
1008,8,99,B,A,0.5548,True,0.0100
1008,8,99,A,C,0.5875,True,0.0100
1008,8,99,C,A,0.5492,True,0.0100
1008,8,99,B,D,0.6127,True,0.0100
1008,8,99,D,B,0.5913,True,0.0100
1008,8,99,C,D,0.6166,True,0.0100
1008,8,99,D,C,0.5993,True,0.0100
1009,9,0,A,B,0.6202,True,0.0100
1009,9,0,B,A,0.6202,True,0.0100
1009,9,0,A,C,0.6202,True,0.0100
1009,9,0,C,A,0.6202,True,0.0100
1009,9,0,B,D,0.6202,True,0.0100
1009,9,0,D,B,0.6202,True,0.0100
1009,9,0,C,D,0.6202,True,0.0100
1009,9,0,D,C,0.6202,True,0.0100
1009,9,1,A,B,0.6128,True,0.0100
1009,9,1,B,A,0.6163,True,0.0100
1009,9,1,A,C,0.6124,True,0.0100
1009,9,1,C,A,0.6175,True,0.0100
1009,9,1,B,D,0.6169,True,0.0100
1009,9,1,D,B,0.6163,True,0.0100
1009,9,1,C,D,0.6181,True,0.0100
1009,9,1,D,C,0.6159,True,0.0100
1009,9,2,A,B,0.5931,True,0.0100
1009,9,2,B,A,0.5891,True,0.0100
1009,9,2,A,C,0.5925,True,0.0100
1009,9,2,C,A,0.5925,True,0.0100
1009,9,2,B,D,0.5897,True,0.0100
1009,9,2,D,B,0.5935,True,0.0100
1009,9,2,C,D,0.5930,True,0.0100
1009,9,2,D,C,0.5929,True,0.0100
1009,9,3,A,B,0.5870,True,0.0100
1009,9,3,B,A,0.5846,True,0.0100
1009,9,3,A,C,0.5849,True,0.0100
1009,9,3,C,A,0.5883,True,0.0100
1009,9,3,B,D,0.5840,True,0.0100
1009,9,3,D,B,0.5890,True,0.0100
1009,9,3,C,D,0.5876,True,0.0100
1009,9,3,D,C,0.5869,True,0.0100
1009,9,4,A,B,0.5923,True,0.0100
1009,9,4,B,A,0.5989,True,0.0100
1009,9,4,A,C,0.6142,True,0.0100
1009,9,4,C,A,0.5962,True,0.0100
1009,9,4,B,D,0.5763,True,0.0100
1009,9,4,D,B,0.6105,True,0.0100
1009,9,4,C,D,0.5735,True,0.0100
1009,9,4,D,C,0.6333,True,0.0100
1009,9,5,A,B,0.6012,True,0.0100
1009,9,5,B,A,0.5980,True,0.0100
1009,9,5,A,C,0.6234,True,0.0100
1009,9,5,C,A,0.6122,True,0.0100
1009,9,5,B,D,0.5845,True,0.0100
1009,9,5,D,B,0.6038,True,0.0100
1009,9,5,C,D,0.5986,True,0.0100
1009,9,5,D,C,0.6267,True,0.0100
1009,9,6,A,B,0.5770,True,0.0100
1009,9,6,B,A,0.5902,True,0.0100
1009,9,6,A,C,0.5869,True,0.0100
1009,9,6,C,A,0.6003,True,0.0100
1009,9,6,B,D,0.5913,True,0.0100
1009,9,6,D,B,0.5789,True,0.0100
1009,9,6,C,D,0.6001,True,0.0100
1009,9,6,D,C,0.5884,True,0.0100
1009,9,7,A,B,0.5922,True,0.0100
1009,9,7,B,A,0.5736,True,0.0100
1009,9,7,A,C,0.5904,True,0.0100
1009,9,7,C,A,0.5971,True,0.0100
1009,9,7,B,D,0.5838,True,0.0100
1009,9,7,D,B,0.5950,True,0.0100
1009,9,7,C,D,0.6079,True,0.0100
1009,9,7,D,C,0.5929,True,0.0100
1009,9,8,A,B,0.6024,True,0.0100
1009,9,8,B,A,0.5963,True,0.0100
1009,9,8,A,C,0.5993,True,0.0100
1009,9,8,C,A,0.6104,True,0.0100
1009,9,8,B,D,0.6019,True,0.0100
1009,9,8,D,B,0.6137,True,0.0100
1009,9,8,C,D,0.6170,True,0.0100
1009,9,8,D,C,0.6109,True,0.0100
1009,9,9,A,B,0.6146,True,0.0100
1009,9,9,B,A,0.6140,True,0.0100
1009,9,9,A,C,0.6130,True,0.0100
1009,9,9,C,A,0.6145,True,0.0100
1009,9,9,B,D,0.6063,True,0.0100
1009,9,9,D,B,0.6307,True,0.0100
1009,9,9,C,D,0.6073,True,0.0100
1009,9,9,D,C,0.6311,True,0.0100
1009,9,10,A,B,0.5704,True,0.0100
1009,9,10,B,A,0.5889,True,0.0100
1009,9,10,A,C,0.5682,True,0.0100
1009,9,10,C,A,0.5813,True,0.0100
1009,9,10,B,D,0.5991,True,0.0100
1009,9,10,D,B,0.5811,True,0.0100
1009,9,10,C,D,0.5916,True,0.0100
1009,9,10,D,C,0.5790,True,0.0100
1009,9,11,A,B,0.5834,True,0.0100
1009,9,11,B,A,0.5781,True,0.0100
1009,9,11,A,C,0.5738,True,0.0100
1009,9,11,C,A,0.5524,True,0.0100
1009,9,11,B,D,0.6139,True,0.0100
1009,9,11,D,B,0.5792,True,0.0100
1009,9,11,C,D,0.5838,True,0.0100
1009,9,11,D,C,0.5690,True,0.0100
1009,9,12,A,B,0.5993,True,0.0100
1009,9,12,B,A,0.6030,True,0.0100
1009,9,12,A,C,0.5900,True,0.0100
1009,9,12,C,A,0.6221,True,0.0100
1009,9,12,B,D,0.6201,True,0.0100
1009,9,12,D,B,0.6119,True,0.0100
1009,9,12,C,D,0.6407,True,0.0100
1009,9,12,D,C,0.6038,True,0.0100
1009,9,13,A,B,0.6191,True,0.0100
1009,9,13,B,A,0.5915,True,0.0100
1009,9,13,A,C,0.5944,True,0.0100
1009,9,13,C,A,0.6326,True,0.0100
1009,9,13,B,D,0.5958,True,0.0100
1009,9,13,D,B,0.6169,True,0.0100
1009,9,13,C,D,0.6301,True,0.0100
1009,9,13,D,C,0.5935,True,0.0100
1009,9,14,A,B,0.5871,True,0.0100
1009,9,14,B,A,0.5606,True,0.0100
1009,9,14,A,C,0.5707,True,0.0100
1009,9,14,C,A,0.5753,True,0.0100
1009,9,14,B,D,0.5793,True,0.0100
1009,9,14,D,B,0.6078,True,0.0100
1009,9,14,C,D,0.5986,True,0.0100
1009,9,14,D,C,0.5922,True,0.0100
1009,9,15,A,B,0.5753,True,0.0100
1009,9,15,B,A,0.5781,True,0.0100
1009,9,15,A,C,0.5735,True,0.0100
1009,9,15,C,A,0.5704,True,0.0100
1009,9,15,B,D,0.6135,True,0.0100
1009,9,15,D,B,0.5864,True,0.0100
1009,9,15,C,D,0.6077,True,0.0100
1009,9,15,D,C,0.5854,True,0.0100
1009,9,16,A,B,0.5777,True,0.0100
1009,9,16,B,A,0.6165,True,0.0100
1009,9,16,A,C,0.6003,True,0.0100
1009,9,16,C,A,0.6073,True,0.0100
1009,9,16,B,D,0.6389,True,0.0100
1009,9,16,D,B,0.6125,True,0.0100
1009,9,16,C,D,0.6311,True,0.0100
1009,9,16,D,C,0.6406,True,0.0100
1009,9,17,A,B,0.5822,True,0.0100
1009,9,17,B,A,0.5979,True,0.0100
1009,9,17,A,C,0.5932,True,0.0100
1009,9,17,C,A,0.5966,True,0.0100
1009,9,17,B,D,0.6197,True,0.0100
1009,9,17,D,B,0.6279,True,0.0100
1009,9,17,C,D,0.6199,True,0.0100
1009,9,17,D,C,0.6434,True,0.0100
1009,9,18,A,B,0.5701,True,0.0100
1009,9,18,B,A,0.5516,True,0.0100
1009,9,18,A,C,0.5749,True,0.0100
1009,9,18,C,A,0.5564,True,0.0100
1009,9,18,B,D,0.5927,True,0.0100
1009,9,18,D,B,0.6081,True,0.0100
1009,9,18,C,D,0.6038,True,0.0100
1009,9,18,D,C,0.6098,True,0.0100
1009,9,19,A,B,0.5649,True,0.0100
1009,9,19,B,A,0.5529,True,0.0100
1009,9,19,A,C,0.5680,True,0.0100
1009,9,19,C,A,0.5430,True,0.0100
1009,9,19,B,D,0.5941,True,0.0100
1009,9,19,D,B,0.5966,True,0.0100
1009,9,19,C,D,0.5842,True,0.0100
1009,9,19,D,C,0.5932,True,0.0100
1009,9,20,A,B,0.6077,True,0.0100
1009,9,20,B,A,0.6076,True,0.0100
1009,9,20,A,C,0.5984,True,0.0100
1009,9,20,C,A,0.5683,True,0.0100
1009,9,20,B,D,0.6193,True,0.0100
1009,9,20,D,B,0.6349,True,0.0100
1009,9,20,C,D,0.5813,True,0.0100
1009,9,20,D,C,0.6251,True,0.0100
1009,9,21,A,B,0.5918,True,0.0100
1009,9,21,B,A,0.6101,True,0.0100
1009,9,21,A,C,0.5806,True,0.0100
1009,9,21,C,A,0.6179,True,0.0100
1009,9,21,B,D,0.5977,True,0.0100
1009,9,21,D,B,0.6214,True,0.0100
1009,9,21,C,D,0.6016,True,0.0100
1009,9,21,D,C,0.6167,True,0.0100
1009,9,22,A,B,0.5659,True,0.0100
1009,9,22,B,A,0.5994,True,0.0100
1009,9,22,A,C,0.5602,True,0.0100
1009,9,22,C,A,0.5984,True,0.0100
1009,9,22,B,D,0.5935,True,0.0100
1009,9,22,D,B,0.5673,True,0.0100
1009,9,22,C,D,0.5925,True,0.0100
1009,9,22,D,C,0.5627,True,0.0100
1009,9,23,A,B,0.5876,True,0.0100
1009,9,23,B,A,0.5713,True,0.0100
1009,9,23,A,C,0.5951,True,0.0100
1009,9,23,C,A,0.5703,True,0.0100
1009,9,23,B,D,0.5964,True,0.0100
1009,9,23,D,B,0.5752,True,0.0100
1009,9,23,C,D,0.5937,True,0.0100
1009,9,23,D,C,0.5798,True,0.0100
1009,9,24,A,B,0.5994,True,0.0100
1009,9,24,B,A,0.6089,True,0.0100
1009,9,24,A,C,0.6086,True,0.0100
1009,9,24,C,A,0.6116,True,0.0100
1009,9,24,B,D,0.6041,True,0.0100
1009,9,24,D,B,0.6109,True,0.0100
1009,9,24,C,D,0.6030,True,0.0100
1009,9,24,D,C,0.6179,True,0.0100
1009,9,25,A,B,0.5845,True,0.0100
1009,9,25,B,A,0.6044,True,0.0100
1009,9,25,A,C,0.5908,True,0.0100
1009,9,25,C,A,0.6229,True,0.0100
1009,9,25,B,D,0.5845,True,0.0100
1009,9,25,D,B,0.6115,True,0.0100
1009,9,25,C,D,0.5939,True,0.0100
1009,9,25,D,C,0.6193,True,0.0100
1009,9,26,A,B,0.5511,True,0.0100
1009,9,26,B,A,0.5978,True,0.0100
1009,9,26,A,C,0.5713,True,0.0100
1009,9,26,C,A,0.5954,True,0.0100
1009,9,26,B,D,0.5765,True,0.0100
1009,9,26,D,B,0.5636,True,0.0100
1009,9,26,C,D,0.5728,True,0.0100
1009,9,26,D,C,0.5823,True,0.0100
1009,9,27,A,B,0.5571,True,0.0100
1009,9,27,B,A,0.5658,True,0.0100
1009,9,27,A,C,0.5743,True,0.0100
1009,9,27,C,A,0.5641,True,0.0100
1009,9,27,B,D,0.5652,True,0.0100
1009,9,27,D,B,0.5402,True,0.0100
1009,9,27,C,D,0.5613,True,0.0100
1009,9,27,D,C,0.5542,True,0.0100
1009,9,28,A,B,0.5565,True,0.0100
1009,9,28,B,A,0.6099,True,0.0100
1009,9,28,A,C,0.5718,True,0.0100
1009,9,28,C,A,0.6159,True,0.0100
1009,9,28,B,D,0.5628,True,0.0100
1009,9,28,D,B,0.6011,True,0.0100
1009,9,28,C,D,0.5711,True,0.0100
1009,9,28,D,C,0.6201,True,0.0100
1009,9,29,A,B,0.5827,True,0.0100
1009,9,29,B,A,0.6091,True,0.0100
1009,9,29,A,C,0.5968,True,0.0100
1009,9,29,C,A,0.6285,True,0.0100
1009,9,29,B,D,0.5702,True,0.0100
1009,9,29,D,B,0.6034,True,0.0100
1009,9,29,C,D,0.5842,True,0.0100
1009,9,29,D,C,0.6196,True,0.0100
1009,9,30,A,B,0.5693,True,0.0100
1009,9,30,B,A,0.5980,True,0.0100
1009,9,30,A,C,0.5761,True,0.0100
1009,9,30,C,A,0.6168,True,0.0100
1009,9,30,B,D,0.5938,True,0.0100
1009,9,30,D,B,0.5504,True,0.0100
1009,9,30,C,D,0.6106,True,0.0100
1009,9,30,D,C,0.5565,True,0.0100
1009,9,31,A,B,0.6124,True,0.0100
1009,9,31,B,A,0.5892,True,0.0100
1009,9,31,A,C,0.6186,True,0.0100
1009,9,31,C,A,0.5926,True,0.0100
1009,9,31,B,D,0.6115,True,0.0100
1009,9,31,D,B,0.5424,True,0.0100
1009,9,31,C,D,0.6136,True,0.0100
1009,9,31,D,C,0.5510,True,0.0100
1009,9,32,A,B,0.6202,True,0.0100
1009,9,32,B,A,0.6404,True,0.0100
1009,9,32,A,C,0.6160,True,0.0100
1009,9,32,C,A,0.6056,True,0.0100
1009,9,32,B,D,0.6417,True,0.0100
1009,9,32,D,B,0.5921,True,0.0100
1009,9,32,C,D,0.6045,True,0.0100
1009,9,32,D,C,0.5860,True,0.0100
1009,9,33,A,B,0.5871,True,0.0100
1009,9,33,B,A,0.6303,True,0.0100
1009,9,33,A,C,0.6028,True,0.0100
1009,9,33,C,A,0.6146,True,0.0100
1009,9,33,B,D,0.6136,True,0.0100
1009,9,33,D,B,0.5829,True,0.0100
1009,9,33,C,D,0.5971,True,0.0100
1009,9,33,D,C,0.5939,True,0.0100
1009,9,34,A,B,0.5701,True,0.0100
1009,9,34,B,A,0.5893,True,0.0100
1009,9,34,A,C,0.5749,True,0.0100
1009,9,34,C,A,0.5902,True,0.0100
1009,9,34,B,D,0.5976,True,0.0100
1009,9,34,D,B,0.5540,True,0.0100
1009,9,34,C,D,0.5993,True,0.0100
1009,9,34,D,C,0.5558,True,0.0100
1009,9,35,A,B,0.5774,True,0.0100
1009,9,35,B,A,0.5933,True,0.0100
1009,9,35,A,C,0.5837,True,0.0100
1009,9,35,C,A,0.5825,True,0.0100
1009,9,35,B,D,0.6223,True,0.0100
1009,9,35,D,B,0.5314,True,0.0100
1009,9,35,C,D,0.6112,True,0.0100
1009,9,35,D,C,0.5401,True,0.0100
1009,9,36,A,B,0.5962,True,0.0100
1009,9,36,B,A,0.6303,True,0.0100
1009,9,36,A,C,0.6047,True,0.0100
1009,9,36,C,A,0.6229,True,0.0100
1009,9,36,B,D,0.6370,True,0.0100
1009,9,36,D,B,0.6146,True,0.0100
1009,9,36,C,D,0.6296,True,0.0100
